label,annotator_id,target,text,Race,Country,Religion,Gender
0,18,"['Women', 'Islam']","['they', 'should', 'tie', 'this', 'bitch', 'down', 'and', 'let', 'everyone', 'of', 'those', 'girls', 'stab', 'her', 'to', 'death', 'welcome', 'to', 'hell', 'you', 'muzzy', 'cunt']",Hispanic,Brazil,Other,Prefer not to disclose
1,7,['None'],"['get', 'a', 'load', 'of', 'that', 'nigger']",Caucasian,USA,Nonreligious,Male
1,7,['None'],"['<user>', 'everytime', 'i', 'see', 'your', 'avatar', 'i', 'think', 'honky', 'tonk']",Caucasian,USA,Nonreligious,Male
1,9,['None'],"['i', 'wanna', 'start', 'twitter', 'beef', 'with', 'a', 'white', 'christian', 'mom']",Indian,India,Hindu,Male
1,1,['None'],"['<user>', 'obama', 'catch', 'and', 'release', 'is', 'an', 'abomination', 'on', 'america', 'obama', 'should', 'be', 'held', 'responsible', 'for', 'every', 'american', 'who', 'is', 'raped', 'and', 'killed', 'by', 'illegals']",Caucasian,USA,Nonreligious,Female
2,207,['African'],"['ghetto', 'niggers', 'know', 'ghetto', 'nigger', 'stuff', 'what', 'can', 'i', 'say', 'other', 'than', 'war', 'is', 'not', 'ghetto', 'nigger', 'nonsense', 'grow', 'up', 'lil', 'guy', 'your', 'stupid', 'is', 'showing']",Caucasian,USA,Christian,Male
1,132,['None'],"['<user>', '<user>', '<user>', 'you', 'see', 'the', 'moral', 'values', 'that', 'are', 'clearly', 'stated', 'such', 'as', 'not', 'committing', 'fornication', 'are', 'unanimously', 'agreed', 'just', 'like', 'stealing', 'taxes', 'etc', 'now', 'if', 'you', 'are', 'so', 'confident', 'let', 'me', 'ask', 'you', 'this', 'islam', 'is', 'against', 'fornication', 'homosexuality', 'occurs', 'as', 'a', 'form', 'of', 'fornication', 'therefore']",Caucasian,{},Other,Female
2,199,['African'],"['y', '’', 'all', 'these', 'girls', 'really', 'just', 'tried', 'to', 'fight', 'me', 'in', 'front', 'of', 'a', 'church', 'the', 'ghetto', '😩', '😂']",Caucasian,USA,Nonreligious,Female
0,25,['African'],"['i', 'keep', 'trying', 'to', 'start', 'a', 'petition', 'to', 'make', 'abortion', 'clinics', 'throw', 'the', 'white', 'babies', 'in', 'a', 'separate', 'dumpster', 'from', 'the', 'nigger', 'babies', 'but', 'they', 'keep', 'taking', 'my', 'petition', 'down', 'and', 'now', 'i', 'must', 'be', 'banned', 'cuz', 'i', 'cant', 'start', 'a', 'new', 'one', '😡']",Caucasian,Brazil,Nonreligious,Female
2,212,['Islam'],"['i', 'am', 'afraid', 'issues', 'such', 'as', 'the', 'ill', 'treatment', 'of', 'our', 'military', 'veterans', 'farming', 'of', 'our', 'elderly', 'in', 'foreign', 'staffed', 'care', 'homes', 'neglect', 'of', 'our', 'homeless', 'sacrifice', 'of', 'our', 'children', 'to', 'muslim', 'rape', 'gangs', 'widescale', 'government', 'corruption', 'etc', 'are', 'so', 'common', 'place', 'people', 'no', 'longer', 'give', 'a', 'shit', 'disgraceful']",Caucasian,USA,Nonreligious,Female
0,205,['Arab'],"['to', 'infiltrate', 'and', 'spread', 'islam', 'they', 'need', 'to', 'fuck', 'off', 'back', 'where', 'they', 'came', 'from']",African,USA,Nonreligious,Male
0,1,['African'],"['you', 'do', 'not', 'even', 'know', 'your', 'dad', 'and', 'all', 'you', 'did', 'was', 'recycle', 'my', 'joke', 'about', 'your', 'mom', 'i', 'get', 'that', 'you', 'are', 'used', 'to', 'stealing', 'but', 'try', 'not', 'to', 'do', 'it', 'out', 'in', 'the', 'open', 'like', 'a', 'crack', 'nigger']",Caucasian,USA,Nonreligious,Female
0,3,"['Islam', 'Homosexual']","['nyc', 'bomber', 'dam', 'i', 'burned', 'my', 'dick', 'off', 'wow', 'now', 'i', 'am', 'a', 'transgender', 'muzzrat', 'now', 'deblasio', 'will', 'pay', 'me', 'twice', 'as', 'much']",Caucasian,USA,Nonreligious,Female
0,66,['Hispanic'],"['tfw', 'a', 'spic', 'is', 'a', 'neo', 'nazi', 'lmao', '<percent>']",Caucasian,USA,Nonreligious,Male
1,205,['Refugee'],"['us', 'president', 'donald', 'trump', 'has', 'welcomed', 'a', 'supreme', 'court', 'ruling', 'allowing', 'his', 'travel', 'ban', 'to', 'be', 'partly', 'reinstated', 'as', 'a', 'victory', 'for', 'our', 'national', 'security', 'america', 'highest', 'court', 'also', 'granted', 'a', 'white', 'house', 'request', 'allowing', 'part', 'of', 'its', 'refugee', 'ban', 'to', 'go', 'into', 'effect']",African,USA,Nonreligious,Male
0,3,['Islam'],"['here', 'the', 'funny', 'thing', 'about', 'sarsour', 'she', 'd', 'never', 'dare', 'try', 'to', 'pull', 'this', 'bullshit', 'in', 'a', 'muzzie', 'country', 'shed', 'need', 'that', 'much', 'makeup', 'to', 'cover', 'the', 'bruises', 'from', 'being', 'slapped', 'around', 'by', 'their', 'cowardly', 'men', 'these', 'maggots', 'are', 'establishing', 'a', 'caliphate', 'right', 'under', 'our', 'apathetic', 'ignorant', 'little', 'noses']",Caucasian,USA,Nonreligious,Female
1,18,['None'],"['<user>', '<user>', 'the', 'us', 'has', 'several', 'forms', 'of', 'bigotry', 'racism', 'nativism', 'myzoginy', 'islamophobia', 'anti', 'semitism', 'white', 'men', 'who', 'are', 'not', 'on', 'a', 'receiving', 'end', 'of', 'any', 'learned', 'to', 'use', 'the', 'language', 'of', 'opposing', 'one', 'as', 'a', 'cover', 'or', 'justification', 'for', 'indulging', 'in', 'one', 'or', 'more', 'of', 'the', 'rest']",Hispanic,Brazil,Other,Prefer not to disclose
0,3,['Islam'],"['lol', 'actually', 'my', 'reply', 'was', 'a', 'sarcastic', 'comment', 'that', 'a', 'moslem', 'would', 'try', 'to', 'fuck', 'a', 'turkey']",Caucasian,USA,Nonreligious,Female
2,223,"['Women', 'Other']","['real', 'women', 'take', 'critical', 'consequences', 'and', 'use', 'them', 'to', 'make', 'improvements', 'feminists', 'whine']",Other,Spain,Nonreligious,Male
1,9,['None'],"['only', 'elite', 'looters', 'are', 'enriched', 'when', 'they', 'import', 'a', '6', '0', 'iq', 'moslem', 'onto', 'welfare', 'section', '<number>', 'homeless', 'vets', 'would', 'not', 'need', 'taxpayer', 'paid', 'classes', 'on', 'how', 'to', 'use', 'toilets', 'in', 'free', 'homes']",Indian,India,Hindu,Male
0,25,['Jewish'],"['oy', 'vey', 'what', 'a', 'kike', 'i', 'must', 'be', 'to', 'say', 'that']",Caucasian,Brazil,Nonreligious,Female
1,18,['None'],"['<user>', 'modi', 'is', 'the', 'pm', 'of', 'whole', 'of', 'india', 'he', 'went', 'to', 'chennai', 'and', 'fucked', 'all', 'niggers', 'all', 'you', 'could', 'do', 'was', 'tweet', 'gobackmodi']",Hispanic,Brazil,Other,Prefer not to disclose
2,209,['Islam'],"['<user>', 'its', 'been', 'long', 'known', 'she', 'is', 'a', 'saudi', 'intel', 'asset', 'tied', 'to', 'the', 'muslim', 'brotherhood']",Indian,India,Hindu,Male
1,9,['None'],"['play', 'one', 'game', 'of', 'overwatch', 'after', 'a', 'month', 'away', 'very', 'first', 'game', 'instantly', 'has', 'two', 'players', 'calling', 'people', 'faggots', 'and', 'to', 'kill', 'yourself', 'oh', 'boy', 'i', 'gotta', 'just', 'not', 'play', 'this', 'game', 'at', 'all', 'anymore']",Indian,India,Hindu,Male
1,25,['None'],"['you', 'all', 'are', 'sophomores', 'in', 'high', 'school', 'now', 'why', 'aos', 'you', 'wanna', 'bring', 'shit', 'up', 'and', 'charge', 'her', 'scheme', 'ass', 'little', 'girl']",Caucasian,Brazil,Nonreligious,Female
1,204,"['African', 'Men', 'Women']","['actually', 'yes', 'there', 'were', 'irish', 'slaves', 'in', 'america', 'mostly', 'women', 'and', 'girls', 'who', 'were', 'allowed', 'to', 'work', 'in', 'the', 'manors', 'as', 'opposed', 'to', 'the', 'fields', 'they', 'were', 'also', 'forced', 'to', 'have', 'sex', 'with', 'the', 'negro', 'slaves', 'this', 'is', 'why', 'many', 'african', 'americans', 'today', 'have', 'irish', 'or', 'english', 'scottish', 'blood', 'in', 'them']",Hispanic,USA,Other,Female
2,66,"['Arab', 'Homosexual']","['victim', 'wants', '<money>', 'from', 'shkreli', 'pharma', 'bro', 'shkreli', '<user>', 'eurofaggots', '<money>', 'not', 'a', 'dot', 'got', 'it', '<money>', 'is', 'incorrect', 'also', 'japan', 'and', 'china', 'are', 'oriental', 'indian', 'n', 'pakis', 'are', 'middle', 'eastern', 'asia', 'is', '<number>', '<number>', 'russia', 'you', 'stupid', 'demcorat', 'fascsit', 'tax', 'parasites', 'lower', 'gov', 'spending', '<percent>', 'cancel', 'restictions']",Caucasian,USA,Nonreligious,Male
1,3,['None'],"['on', 'god', 'some', 'of', 'you', 'niggas', 'need', 'to', 'be', 'euthanized', 'and', 'hung', 'no', 'cap', 'straight', 'fucking', 'incels']",Caucasian,USA,Nonreligious,Female
1,7,['None'],"['zion', 'goes', 'down', 'after', 'slipping', 'and', 'tearing', 'out', 'of', 'his', 'shoes', 'he', 'limps', 'off', 'on', 'his', 'own', 'power', 'jack', 'white', 'in', 'to', 'the', 'game']",Caucasian,USA,Nonreligious,Male
0,210,"['African', 'Arab']","['i', 'can', 'not', 'tell', 'one', 'sand', 'nigger', 'from', 'the', 'next']",Hispanic,Brazil,Nonreligious,Female
1,1,['None'],"['<user>', '<user>', '<user>', 'issue', 'why', 'write', 'a', 'do', 'gooder', 'illegal', 'immigrant', 'fraudulently', 'in', 'the', 'country', 'fleeing', 'death', 'and', 'persecution', 'and', 'not', 'one', 'who', 'raped', 'little', 'girls', 'or', 'murdered', 'a', 'child', 'by', 'dismemberment', 'because', 'that', 'scenario', 'does', 'not', 'fit', '<user>', 'narrative', 'change', 'the', 'law']",Caucasian,USA,Nonreligious,Female
1,18,['None'],"['egyptians', 'in', '<number>', 'bc', 'be', 'like', 'omg', 'what', 'am', 'i', 'gonna', 'wear', 'today', 'and', 'then', 'open', 'their', 'closet', 'full', 'of', 'white', 'linen', 'lmfaoo', '🤣', '🤣', '🤣']",Hispanic,Brazil,Other,Prefer not to disclose
2,233,['Other'],"['well', 'it', 'beats', 'the', 'whole', 'hitler', 'was', 'jesus', 'millennial', 'shithead', 'reactionary', 'meme', 'hitler', 'was', 'just', 'as', 'owned', 'by', 'creepy', 'faggots', 'behind', 'the', 'scenes', 'as', 'hussein', 'obama']",Caucasian,USA,Nonreligious,Male
0,223,"['Homosexual', 'Women']","['this', 'is', 'so', 'disgusting', 'a', 'lot', 'of', 'single', 'mother', 'leftist', 'aka', 'liberal', 'women', 'do', 'this', 'kind', 'of', 'shit', 'with', 'their', 'sons', 'to', 'varying', 'degrees', 'they', 'are', 'intentionally', 'conditioning', 'their', 'sons', 'to', 'be', 'gay', 'because', 'they', 'are', 'embittered', 'towards', 'men', 'men', 'who', 'in', 'most', 'cases', 'they', 'drove', 'away', 'with', 'their', 'leftist', 'bullshit']",Other,Spain,Nonreligious,Male
1,59,['None'],"['prolly', 'heard', 'im', 'a', 'hoe', 'from', 'a', 'hoe']",Asians,USA,Nonreligious,Male
1,9,['None'],"['a', 'nigga', 'really', 'raped', 'ody', 'that', 'shit', 'is', 'really', 'irking', 'my', 'shit']",Indian,India,Hindu,Male
0,10,['African'],"['the', 'left', 'wants', 'you', 'to', 'believe', 'that', 'the', 'word', 'nigger', 'defines', 'a', 'race', 'but', 'it', 'does', 'not', 'it', 'defines', 'a', 'character']",Caucasian,Turkey,Nonreligious,Male
2,1,['Women'],"['<user>', '<user>', 'she', 'wants', 'be', 'raped', 'and', 'that', 'attention', 'that', 'she', 'h', 'as', 'to', 'to', 'dress', 'that', 'way', 'let', 'her', 'be', 'prone', 'to', 'sex', 'offenders', 'and', 'rapist']",Caucasian,USA,Nonreligious,Female
0,9,['Jewish'],"['we', 'are', 'literally', 'going', 'to', 'have', 'this', 'taken', 'down', 'eventually', 'it', 'one', 'thing', 'if', 'you', 'are', 'a', 'kike', 'it', 'another', 'if', 'you', 'are', 'a', 'kike', 'dog']",Indian,India,Hindu,Male
0,204,['Jewish'],"['oomf', 'just', 'said', '‘', 'they', 'might', 'not', 'be', 'nazi', '’', 'they', 'just', 'hate', 'jews', '’']",Hispanic,USA,Other,Female
1,9,['None'],"['what', 'part', 'of', 'they', 'want', 'to', 'kill', 'us', 'regardless', 'is', 'so', 'difficult', 'to', 'grasp', 'that', 'all', 'i', 'have', 'been', 'saying', 'yet', 'you', 'lot', 'are', 'so', 'erroneously', 'laser', 'focused', 'on', 'the', 'jews', 'that', 'you', 'are', 'likely', 'to', 'let', 'a', 'moslem', 'take', 'you', 'by', 'the', 'hand']",Indian,India,Hindu,Male
1,18,['None'],"['i', 'just', 'want', 'some', 'titties', 'man', 'that', 'it', 'if', 'i', 'could', 'wake', 'up', 'to', 'some', 'titties', 'i', 'd', 'be', 'fine']",Hispanic,Brazil,Other,Prefer not to disclose
1,1,['None'],"['season', '<number>', 'of', '90', 'day', 'fiance', 'i', 'have', 'feelings', 'about', 'this', 'seemingly', 'cute', 'couple', 'danny', 'white', 'pa', 'and', 'amy', 'biracial', 'south', 'africa']",Caucasian,USA,Nonreligious,Female
2,66,"['Economic', 'Caucasian']","['<user>', 'can', 'you', 'imagine', 'the', 'media', 'and', 'public', 'outrage', 'if', 'that', 'had', 'instead', 'been', 'some', 'white', 'trailer', 'trash', 'harassing', 'people', 'going', 'to', 'a', 'pride', 'parade', 'or', 'to', 'a', 'climate', 'change', 'strike', 'i', 'guess', 'the', 'alt', 'left', 'only', 'believes', 'in', 'diversity', 'and', 'tolerance', 'when', 'it', 'comes', 'to', 'their', 'causes']",Caucasian,USA,Nonreligious,Male
2,21,['None'],"['fucking', 'retarded', 'they', 'talk', 'like', 'the', 'fella', 'sign', 'on', 'in', 'the', 'army', 'pundeh', 'being', 'forced', 'to', 'serve', 'the', '<number>', 'years', 'athu', 'ungalukka', 'theriyalla', 'comedy', 'pieces', '😂', '😂', '😂']",African,USA,Other,Male
0,3,['African'],"['shannon', 'sharpe', 'is', 'a', 'nigger', 'that', 'talks', 'like', 'he', 'has', 'a', 'mouthful', 'of', 'marbles']",Caucasian,USA,Nonreligious,Female
1,216,['None'],"['<user>', '<user>', 'i', 'ain', '’', 't', 'from', 'br', 'and', 'i', 'know', 'this', 'bitch', 'word', 'for', 'word', '😂']",Caucasian,USA,Christian,Male
2,207,['Islam'],"['<user>', 'you', 'are', 'a', 'source', 'of', 'racism', 'sexism', 'and', 'bigotry', 'you', 'get', 'offended', 'by', 'stupid', 'words', 'but', 'you', 'say', 'nothing', 'when', 'muslims', 'rape', 'women', 'and', 'children', 'fucking', 'hypocrites', 'you', 'are', 'cancer', 'return', 'to', 'your', 'safe', 'space', 'on', 'twitter']",Caucasian,USA,Christian,Male
0,235,"['African', 'Jewish']","['we', 'are', 'going', 'to', 'kill', 'jews', 'unequivocally', 'and', 'force', 'them', 'breed', 'with', 'niggers', 'and', 'sand', 'niggers', 'and', 'spics']",Caucasian,USA,Nonreligious,Female
1,7,['None'],"['domestic', 'violence', 'is', 'domestic', 'violence', 'regardless', 'of', 'the', 'sex', 'involved', 'johnny', 'depp']",Caucasian,USA,Nonreligious,Male
2,7,['Women'],"['sometimes', 'you', 'can', 'know', 'a', 'mudshark', 'just', 'by', 'looking', 'at', 'her']",Caucasian,USA,Nonreligious,Male
2,96,['Homosexual'],"['i', 'have', 'replaced', 'the', 'original', 'wall', 'paint', 'with', 'my', 'shit', 'throughout', 'the', 'entire', 'plantation', 'and', 'none', 'of', 'yas', 'have', 'done', 'noothin', 'as', 'i', 'said', 'i', 'own', 'all', 'you', 'queers', 'and', 'cucks', 'and', 'every', 'single', 'one', 'of', 'you', 'love', 'it']",African,USA,Christian,Female
2,223,['None'],"['people', 'should', 'be', 'able', 'to', 'recognize', 'just', 'how', 'much', 'we', 'are', 'at', 'war', 'when', 'the', 'criminally', 'retarded', 'are', 'the', 'only', 'ones', 'that', 'have', 'a', 'voice', 'this', 'is', 'what', 'america', 'stood', 'as', 'one', 'and', 'voted', 'to', 'end']",Other,Spain,Nonreligious,Male
2,215,"['Arab', 'Islam']","['luckily', 'this', 'kike', 'has', 'never', 'lived', 'under', 'nazi', 'rule', 'and', 'definitely', 'never', 'lived', 'under', 'communist', 'rule', 'both', 'hate', 'kikes', 'for', 'the', 'sand', 'niggers', 'they', 'are']",Caucasian,USA,Nonreligious,Male
2,1,['Homosexual'],"['stupid', 'polis', 'god', 'damn', 'faggots', 'got', 'em', 'got', 'em', 'got', 'em', 'what', 'a', 'good', 'series', 'got', 'em', 'eeek', 'a', 'penis', 'como', 'koko', 'why', 'southpark']",Caucasian,USA,Nonreligious,Female
2,202,"['Homosexual', 'Other']","['your', 'third', 'reich', 'ended', 'with', 'your', 'retarded', 'fuhrer', 'incinerated', 'like', 'a', 'trash', 'bag', 'his', 'merry', 'gang', 'of', 'homosexual', 'friends', 'hanged', '<number>', 'million', 'of', 'footpad', 'scum', 'made', 'good', 'and', 'russian', 'soldiers', 'generously', 'donating', 'their', 'slav', 'cum', 'to', 'your', 'women', 'the', 'fourth', 'reich', 'is', 'going', 'same', 'way', 'so', 'bring', 'it', 'on', 'bitch']",Hispanic,Italy,Nonreligious,Male
1,9,['None'],"['<user>', '<user>', '<user>', '<user>', 'in', 'the', 'newspapers', 'the', 'guy', 'used', 'a', 'samurai', 'sword', 'school', 'attacks', 'with', 'samurai', 'swords', 'are', 'really', 'specific', 'morné', 'harmse', 'white', 'nerdy', 'terrorist', 'killed', 'african', 'people', 'anton', 'lundin', 'pettersson', 'white', 'nerdy', 'terrorist', 'hate', 'crime', 'adam', 'lanza', 'white', 'nerdy', 'terrorist', 'sexism']",Indian,India,Hindu,Male
0,210,"['Men', 'Women']","['it', 'is', 'a', 'sad', 'day', 'when', 'the', 'almighty', 'shows', 'you', 'to', 'your', 'knees', 'he', 'commands', 'you', 'to', 'care', 'for', 'women', 'not', 'rule', 'over', 'them', 'give', 'and', 'take', 'balance', 'fairness', 'you', 'have', 'clearly', 'been', 'burned', 'maybe', 'because', 'your', 'women', 'would', 'not', 'live', 'with', 'your', 'arrogance', 'and', 'latent', 'misogyny']",Hispanic,Brazil,Nonreligious,Female
0,221,"['Homosexual', 'African', 'Christian', 'Jewish']","['south', 'africans', 'should', 'not', 'come', 'to', 'the', 'usa', 'they', 'should', 'stay', 'and', 'fight', 'if', '<number>', 'm', 'whites', 'can', 'not', 'whip', '1', '0', 'x', 'their', 'number', 'in', 'niggers', 'they', 'are', 'not', 'real', 'whites', 'the', 'usa', 'will', 'not', 'save', 'you', 'we', 'are', 'a', 'bunch', 'of', 'kiked', 'out', 'christian', 'faggots', 'not', 'unlike', 'yeah', 'good', 'luck', 'pieter', 'pooeters']",Caucasian,USA,Christian,Male
1,222,"['Women', 'None']","['twitter', 'is', 'a', 'ghetto', 'that', 'wants', 'to', 'shut', 'down', 'divergent', 'thought', 'any', 'time', 'or', 'effort', 'placed', 'on', 'that', 'platform', 'is', 'an', 'utter', 'waste', 'do', 'not', 'use', 'twitter', 'as', 'a', 'barometer', 'of', 'success', 'it', 'rigged', 'against', 'us']",Caucasian,Canada,Nonreligious,Female
1,18,['None'],"['<user>', 'pakistan', 'is', 'created', 'for', 'muslims', 'so', 'no', 'muslim', 'refugee', 'in', 'india', 'anymore']",Hispanic,Brazil,Other,Prefer not to disclose
0,71,"['Minority', 'Jewish']","['trump', 'is', 'a', 'fucking', 'kike', 'liar']",Other,USA,Christian,Female
2,209,['African'],"['adjusting', 'for', 'these', 'niggas', 'is', 'ghetto', 'let', 'him', 'adjust', 'to', 'you', 'sis']",Indian,India,Hindu,Male
0,3,['Islam'],"['no', 'and', 'legally', 'no', 'moeslimes', 'get', 'out', 'of', 'our', 'usa']",Caucasian,USA,Nonreligious,Female
1,9,['None'],"['mike', 'enoch', 'got', 'his', 'ass', 'handed', 'to', 'him', 'by', 'a', 'kid', 'yid', 'today', 'his', 'debate', 'performances', 'are', 'worse', 'than', 'his', 'work', 'out', 'routine']",Indian,India,Hindu,Male
2,224,['Refugee'],"['al', 'gore', 'won', 'the', 'popular', 'vote', 'in', '<number>', 'but', 'only', 'because', 'of', 'illegal', 'immigrants', 'in', 'california']",Caucasian,USA,Nonreligious,Male
1,223,['Islam'],"['<user>', 'looked', 'through', 'this', 'guys', 'account', 'very', 'islamaphobic', 'we', 'don', '’', 't', 'need', 'another', 'one', 'of', 'those']",Other,Spain,Nonreligious,Male
0,71,['Jewish'],"['hey', 'leave', '<user>', 'alone', 'his', 'wife', 'may', 'be', 'a', 'horse', 'faced', 'kike', 'but', 'i', 'personally', 'saw', 'chad', 'punch', 'a', 'nigger', 'square', 'in', 'the', 'face', 'at', 'cville', 'for', 'a', 'fat', 'homosexual', 'diabetes', 'pusher', 'he', 'based']",Other,USA,Christian,Female
1,5,['None'],"['<user>', '<user>', '<user>', '<user>', 'they', 'never', 'said', 'this', 'help', 'would', 'include', 'being', 'ass', 'raped', 'by', 'jimmy', 'savile', 'while', 'the', 'matrons', 'watch', '-.-']",Caucasian,Spain,Nonreligious,Male
0,106,['Disability'],"['<number>', 'sacks', '<number>', 'fucking', 'goddamn', 'sacks', 'are', 'you', 'fucking', 'kidding', 'me', 'you', 'fat', 'retarded', 'mongoloids', 'better', 'protect', 'that', 'goddamn', 'soulless', 'ginger', 'jesus', 'fucking', 'christ', '<user>', 'get', 'your', 'shit', 'together']",Caucasian,USA,Christian,Female
1,209,['Asian'],"['<user>', 'that', '’', 'good', 'to', 'know', 'i', 'see', 'homosexuality', 'was', 'made', 'legal', 'in', 'india', 'as', 'far', 'back', 'as', '<date>', '👍', '🏾']",Indian,India,Hindu,Male
0,25,"['Women', 'African']","['mudshark', 'sunglasses', 'to', 'go', 'with', 'your', 'mudshark', 'milk', 'shake']",Caucasian,Brazil,Nonreligious,Female
